revid,parentid,user,userid,timestamp,size,comment,tags,page,resolved_title,Article,anon,temp
1160373460,1160371673,MrOllie,6908984,2023-06-16T02:49:59Z,141050,Reverted 1 edit by [[Special:Contributions/Mathbedbug|Mathbedbug]] ([[User talk:Mathbedbug|talk]]): Rv medium blog as source,"['mw-undo', 'twinkle']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1160654940,1160373460,Citation bot,7903804,2023-06-17T23:29:51Z,141068,"Alter: pages, title. Add: s2cid, pmid, authors 1-1. Removed parameters. Some additions/deletions were parameter name changes. | [[WP:UCB|Use this bot]]. [[WP:DBUG|Report bugs]]. | Suggested by Headbomb | Linked from Wikipedia:WikiProject_Academic_Journals/Journals_cited_by_Wikipedia/Sandbox2 | #UCB_webform_linked 293/999",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1161532632,1160654940,118.69.182.8,0,2023-06-23T09:58:59Z,141740,Add: Charting the Path Forward of Human Extinction by AI,"['visualeditor', 'mw-reverted']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1161533161,1161532632,Johncdraper,35841168,2023-06-23T10:05:10Z,141068,Undid revision 1161532632 by [[Special:Contributions/118.69.182.8|118.69.182.8]] ([[User talk:118.69.182.8|talk]])Reverted; source is a blog.,"['mw-undo', 'wikieditor']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1161681051,1161533161,118.69.182.8,0,2023-06-24T09:43:06Z,142400,add more AI risks with a summary table,"['visualeditor', 'mw-reverted', 'editcheck-references']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1161681897,1161681051,Johncdraper,35841168,2023-06-24T09:53:32Z,141068,"Undid revision 1161681051 by [[Special:Contributions/118.69.182.8|118.69.182.8]] ([[User talk:118.69.182.8|talk]])Source is not authoritative. So, it is not from an encyclopedia, academic source, professional source, etc.","['mw-undo', 'wikieditor']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1162036933,1161681897,Kana Mino,46147966,2023-06-26T16:26:52Z,141086,,"['visualeditor', 'newcomer task', 'newcomer task update', 'editcheck-references']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1162045102,1162036933,StereoFolic,40577729,2023-06-26T17:35:08Z,141020,Lead: follow-on copyediting,"['visualeditor', 'editcheck-references']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1163288760,1162045102,23.243.36.170,0,2023-07-04T01:06:55Z,140894,/* History */,"['mw-reverted', 'wikieditor']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1163298665,1163288760,MrOllie,6908984,2023-07-04T02:27:39Z,141020,Reverted 1 edit by [[Special:Contributions/23.243.36.170|23.243.36.170]] ([[User talk:23.243.36.170|talk]]) to last revision by StereoFolic,"['mw-undo', 'twinkle']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164164691,1163298665,Alenoach,45435589,2023-07-08T05:04:21Z,141020,Reducing a bit the size of the image,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164178567,1164164691,Alenoach,45435589,2023-07-08T06:47:56Z,142096,"I was finding the structure of the sections ""General argument"" and ""Sources of risk"" overlapping and confusing. Here I propose to instead separate the arguments and the scenarios, which I hope is more understandable.","['visualeditor', 'editcheck-references', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164181366,1164178567,Alenoach,45435589,2023-07-08T07:07:08Z,140913,Deduplicate references,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164307410,1164181366,Alenoach,45435589,2023-07-08T18:31:49Z,139948,"More lightweight mention of the open-letter, and removed a ""Further information"" that seemed a but superfluous here.","['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164322030,1164307410,Alenoach,45435589,2023-07-08T19:59:17Z,126874,"Tried to further simplify the arguments section by renaming sections and removing some paragraphs that seem redundant. Removed the Timeframe section because it was partially obsolete and partially not about the timeframe. Sorry for deleting things. If you think I deleted something important, you can add it back. The Perspectives section still needs to be condensed.","['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164324945,1164322030,Alenoach,45435589,2023-07-08T20:18:27Z,126839,"Proposing the section name ""Goal-content integrity"", which is a term commonly used",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164381982,1164324945,StereoFolic,40577729,2023-07-09T01:35:55Z,126845,"/* Goal-content integrity */ Change heading to ""Resistance to changing goals"" - IMO ""goal-content integrity"" is unnecessary jargon. If a [[WP:RS]] can be found clearly defining this as 'goal-content integrity' I think it's worth mentioning the term within this section.",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164385095,1164381982,StereoFolic,40577729,2023-07-09T01:54:58Z,126239,/* Orthogonality thesis */ Condense Armstrong arguments,"['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164385529,1164385095,StereoFolic,40577729,2023-07-09T01:57:39Z,126230,/* Orthogonality thesis */ copyedit,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164386023,1164385529,StereoFolic,40577729,2023-07-09T02:00:30Z,126238,/* Resistance to changing goals */ copyedit,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164389614,1164386023,StereoFolic,40577729,2023-07-09T02:20:57Z,126273,/* AI alignment problem */ Remove duplicated infobox. This transclusion remains problematic though (see Talk),['visualeditor-wikitext'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164398948,1164389614,Kjerish,21755806,2023-07-09T03:12:07Z,126277,/* Regulation */ Link to Connor Leahy,['mw-reverted'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164400056,1164398948,StereoFolic,40577729,2023-07-09T03:18:02Z,126273,"Undid revision 1164398948 by [[Special:Contributions/Kjerish|Kjerish]] ([[User talk:Kjerish|talk]]) - that page doesn't exist, and it just had a [[WP:AfC]] rejected","['mw-undo', 'wikieditor']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164436980,1164400056,2603:8000:6F01:B2F3:316E:492E:1327:912,0,2023-07-09T06:56:08Z,126399,Provided a bit more context on the survey and cleaned up some of the language.,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1164442604,1164436980,2603:8000:6F01:B2F3:316E:492E:1327:912,0,2023-07-09T07:35:47Z,127172,/* Popular reaction */  – added a more recent poll to the list of public polls.,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1164442999,1164442604,2603:8000:6F01:B2F3:316E:492E:1327:912,0,2023-07-09T07:38:30Z,127173,/* Popular reaction */ fixed a typo (end quotation marks were missing),['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1164507726,1164442999,Mikeblas,327592,2023-07-09T14:59:16Z,127189,"/* See also */ fix titles, alpha",['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164517881,1164507726,StereoFolic,40577729,2023-07-09T16:01:26Z,127191,/* Popular reaction */ Yougov poll - add month and copyedit,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164519980,1164517881,StereoFolic,40577729,2023-07-09T16:13:21Z,127335,,['visualeditor-wikitext'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164520941,1164519980,StereoFolic,40577729,2023-07-09T16:18:44Z,127399,/* Perspectives */ update refs in 2nd mention of 2022 expert survey,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164521653,1164520941,StereoFolic,40577729,2023-07-09T16:22:27Z,127403,/* Endorsement */ +wikilink,['visualeditor-wikitext'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164801248,1164521653,Enervation,15210045,2023-07-11T05:30:20Z,128439,,"['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164802817,1164801248,Enervation,15210045,2023-07-11T05:51:17Z,128411,,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1164862693,1164802817,Alenoach,45435589,2023-07-11T14:55:04Z,128452,Gave subtitles to the scenarios,"['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165014992,1164862693,Alenoach,45435589,2023-07-12T13:09:51Z,128584,Intermediate views readability + removed an old quote,"['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165272021,1165014992,Alenoach,45435589,2023-07-14T03:39:02Z,132923,"Added a section ""AI capabilities"". I hope this is interesting. The next steps would be to further condensate the section ""AI alignment"", and to add a section on policy and strategy considerations (e.g. arms race)","['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165274854,1165272021,Alenoach,45435589,2023-07-14T04:14:13Z,132420,More recent views of Max More,"['visualeditor', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165276723,1165274854,StereoFolic,40577729,2023-07-14T04:35:34Z,132406,copyedit Max More and Geoffrey Hinton views,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165277490,1165276723,Alenoach,45435589,2023-07-14T04:44:57Z,129509,"Keep only the recent polls, for readability",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165339275,1165277490,Alenoach,45435589,2023-07-14T14:47:23Z,129990,"Define the terms at the beginning of the ""Timeline"" section","['visualeditor', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165340116,1165339275,Alenoach,45435589,2023-07-14T14:53:56Z,129995,"""occur"" => ""be created""",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1165695889,1165340116,Alenoach,45435589,2023-07-16T20:52:32Z,131279,"Removed excerpt from AI alignment, added a section ""Alignment of superintelligences"", condensed the section ""Difficulty of specifying goals""","['visualeditor', 'editcheck-references', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166218344,1165695889,Alenoach,45435589,2023-07-20T03:40:02Z,133676,Subsection on AI arms race,"['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166219155,1166218344,Alenoach,45435589,2023-07-20T03:49:00Z,133001,Removed a paragraph that is quite old and doesn't offer much insight.,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166224159,1166219155,Alenoach,45435589,2023-07-20T04:46:58Z,132039,"""Views on banning and regulation"" => Condensed the paragraph on the open letter and added a link to the new article on it. Updated the part on the United Nations with recent content.","['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166260733,1166224159,Alenoach,45435589,2023-07-20T11:49:41Z,131967,Removed a confusing note on intelligent agents + rewording.,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166270746,1166260733,31.164.166.189,0,2023-07-20T13:22:34Z,132316,/* AI arms race */,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1166276760,1166270746,Achmad Rachmani,21112944,2023-07-20T14:19:57Z,132290,/* AI arms race */Errors,"['mobile edit', 'mobile web edit']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166356080,1166276760,Star Mississippi,5532431,2023-07-21T01:13:43Z,132286,Removing link(s) [[Wikipedia:Articles for deletion/2001: A Space Odyssey]] closed as delete ([[WP:XFDC#4.0.13-beta|XFDcloser]]),[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166360920,1166356080,StereoFolic,40577729,2023-07-21T01:53:07Z,132141,/* Timeline */ copyedit,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166362730,1166360920,StereoFolic,40577729,2023-07-21T02:08:01Z,132254,"/* AI capabilities */ restructure first two subsections. 'Timeline' is now AGI, and timeline predictions for ASI are moved to Superintelligence.","['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166364511,1166362730,StereoFolic,40577729,2023-07-21T02:24:17Z,132281,/* Feasibility and advantages over humans */ rework,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166365258,1166364511,StereoFolic,40577729,2023-07-21T02:30:23Z,132268,"/* Superintelligence */ move Hawking feasibility comment up, rename 'feasibility and advantages...' to 'Comparison with humans'","['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166366915,1166365258,StereoFolic,40577729,2023-07-21T02:46:12Z,132304,"/* Comparison with humans */ make data transmission speed comparison more fair - axon speed is much more akin to on-chip internal transfer speeds, and it is not known whether [[optical computing]] will ever be competitive.",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166368283,1166366915,StereoFolic,40577729,2023-07-21T03:00:54Z,132379,/* AI arms race */ light reworking,"['visualeditor', 'editcheck-references', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166454379,1166368283,TenToe,45933826,2023-07-21T17:29:43Z,133399,"/* Regulation */ 2023, firms agree to AI safeguards","['visualeditor', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166455334,1166454379,StereoFolic,40577729,2023-07-21T17:37:45Z,133781,July 2023 voluntary commitments - Add commentary/context from existing AP citation,"['visualeditor', 'editcheck-references', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166556761,1166455334,Alenoach,45435589,2023-07-22T09:55:23Z,133950,Precised what António Guterres said,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166557714,1166556761,Alenoach,45435589,2023-07-22T10:05:52Z,133985,Rephrasing,"['visualeditor', 'editcheck-references', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166648579,1166557714,Alenoach,45435589,2023-07-22T22:28:52Z,136541,Added a section describing the types of existential risk.,"['visualeditor', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166648845,1166648579,Alenoach,45435589,2023-07-22T22:31:40Z,135866,Removed a paragraph that is old and not very insightful.,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166653358,1166648845,82.8.191.219,0,2023-07-22T23:12:10Z,136697,/* Intermediate views */ updating that Hinton quit Google to speak out on x-risk,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1166653525,1166653358,82.8.191.219,0,2023-07-22T23:13:40Z,136701,/* Banning */,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
1166698504,1166653525,StereoFolic,40577729,2023-07-23T06:22:11Z,136155,"/* Intermediate views */ Merge Hinton paragraphs and remove 1 redundant line. I think this paragraph could still be condensed further, and some more sources would be helpful considering how widely his 2023 comments have been reported",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166740325,1166698504,Alenoach,45435589,2023-07-23T13:15:05Z,136334,"§ Perspectives : Deleted the ""intermediate views"" section (it's unclear what intermediate means here). Moved paragraphs to try to aggregate similar opinions. Added content on AI benefits, Toby Ord's and Yann LeCun's views.","['visualeditor', 'editcheck-newreference', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166759582,1166740325,StereoFolic,40577729,2023-07-23T15:38:47Z,136075,/* Skepticism */ tighten and copyedit,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166760202,1166759582,StereoFolic,40577729,2023-07-23T15:42:57Z,135698,"/* Skepticism */ Remove Theodore Modis citation which did not speak to the claims cited (the paper is criticizing Kurzweil's exponential extrapolation, which is not really the basis for AGI risk)",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166761670,1166760202,StereoFolic,40577729,2023-07-23T15:54:51Z,134738,"/* Skepticism */ Remove Magnus Vinding commentary (the book cited is self-published, and he does not appear to be [[WP:notable]]), and expand on Kevin Kelly comments, which get at many of the same ideas. I think there's still room for more perspectives along these lines though.",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166762022,1166761670,StereoFolic,40577729,2023-07-23T15:57:53Z,134745,"/* Surveys */ rename section to ""Public Surveys""",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166762599,1166762022,StereoFolic,40577729,2023-07-23T16:02:32Z,134986,"/* Perspectives */ Reorganize - move ""Public Surveys"" to a subsection of ""Popular reaction"", and move the expert survey to the overall Perspectives introduction.","['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166762969,1166762599,StereoFolic,40577729,2023-07-23T16:05:14Z,134943,/* Perspectives */ copyedit expert survey extinction expectation,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166763450,1166762969,StereoFolic,40577729,2023-07-23T16:08:40Z,134923,/* Endorsement */ reword point of agreement (there are more than two sides),['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166767075,1166763450,StereoFolic,40577729,2023-07-23T16:35:44Z,135810,/* Skepticism */ expand on views from [[Stochastic Parrot]] authors. could probably be better combined with the first half of the paragraph. In general we need more diverse voices in the 'perspectives' section,"['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166770119,1166767075,StereoFolic,40577729,2023-07-23T17:00:22Z,135580,/* Public Surveys */ Remove accidentally left-over expert survey. This is now covered at the 'Perspectives' section intro,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1166772341,1166770119,Alenoach,45435589,2023-07-23T17:19:08Z,135581,plural,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167007505,1166772341,Alenoach,45435589,2023-07-25T03:51:27Z,134298,Not a very notable part of AI risk history,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167016603,1167007505,Alenoach,45435589,2023-07-25T05:19:05Z,134265,Simplified a sentence,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167327118,1167016603,Alenoach,45435589,2023-07-27T02:49:01Z,134314,Added an image to show what an existential risk is,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167333113,1167327118,Alenoach,45435589,2023-07-27T03:59:01Z,134175,"Merged the 2 definitions, both are from Nick Bostrom",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167353745,1167333113,Alenoach,45435589,2023-07-27T07:03:12Z,134195,Links,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167357145,1167353745,Alenoach,45435589,2023-07-27T07:28:17Z,134192,Spaces,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167367616,1167357145,Alenoach,45435589,2023-07-27T09:19:25Z,133475,Re-use references,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167421906,1167367616,StereoFolic,40577729,2023-07-27T17:10:26Z,133348,"/* Alignment of superintelligences */ rework, and remove one argument cited to a non-RS (Alignment Forum is essentially a blog)","['visualeditor', 'editcheck-references', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167424851,1167421906,StereoFolic,40577729,2023-07-27T17:34:22Z,133955,Intro: rewrite debate framing with 2 post-GPT-4 sources. Removed outdated source.,"['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167425346,1167424851,StereoFolic,40577729,2023-07-27T17:37:26Z,133759,intro: condense 2022 survey description,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167427303,1167425346,StereoFolic,40577729,2023-07-27T17:50:41Z,133884,"add some wikilinks, and describe Turing as a ""foundational"" computer scientist",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167428156,1167427303,StereoFolic,40577729,2023-07-27T17:57:24Z,132187,/* Difficulty of specifying goals */ Remove lengthy and unnecessary Russell quote. Its TLDR is already captured in the paragraph above.,"['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167428814,1167428156,StereoFolic,40577729,2023-07-27T18:02:42Z,131834,"/* Difficulty of making a flawless design */ copyedit and remove tie-in with ""treacherous turn"" - the seriousness of faulty design is already implied, and the sources of that concern already comprise much of the article",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167429583,1167428814,StereoFolic,40577729,2023-07-27T18:08:59Z,131786,"/* Scenarios */ Remove AI Takeover excerpt - redundant with other scenarios and the rest of the article. I've moved it to the section's ""Further information"" links",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167510962,1167429583,WikiCleanerBot,18872885,2023-07-28T05:39:29Z,131786,v2.05b - [[User:WikiCleanerBot#T20|Bot T20 CW#61]] - Fix errors for [[WP:WCW|CW project]] (Reference before punctuation),['WPCleaner'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167550973,1167510962,DPdH,1539540,2023-07-28T12:27:16Z,131791,/* top */ Added wikilink.,['wikieditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167572233,1167550973,StereoFolic,40577729,2023-07-28T15:30:29Z,131956,Intro: include UN Secretary-General position (more global POV),['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167573892,1167572233,StereoFolic,40577729,2023-07-28T15:43:50Z,131562,"Intro: rewrite last paragraph about intelligence explosion to make it more concise. Also replaced citation on AlphaZero, as the previous citation made no mention of it.","['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167574660,1167573892,StereoFolic,40577729,2023-07-28T15:50:04Z,131571,"Intro: touch up AlphaZero sentence to limit ""narrow"" jargon",['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167576812,1167574660,StereoFolic,40577729,2023-07-28T16:08:36Z,130742,/* Regulation */ Remove some outdated regulation discussion,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167578086,1167576812,StereoFolic,40577729,2023-07-28T16:19:05Z,129341,"/* Regulation */ Combine, condense, and update UN discussion. Perspectives from individual countries to be added soon","['visualeditor', 'editcheck-newreference']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167578629,1167578086,StereoFolic,40577729,2023-07-28T16:23:43Z,129737,/* Regulation */ include Russia and China perspectives at UNSC session,"['visualeditor', 'editcheck-newcontent']",Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167578723,1167578629,StereoFolic,40577729,2023-07-28T16:24:31Z,129729,/* Regulation */ typo,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
1167579804,1167578723,StereoFolic,40577729,2023-07-28T16:33:11Z,129544,/* Mitigation */ condense and remove jargon,['visualeditor'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
